Front,Back,vocab?,deckName,noteId,modelName,tags,Audio,Description,English Audio,Image,Image to Thai name card,Literal,Mnemonic,Notes,Phrase No.,Picture,Region,Thai Audio,Thai audio
เกิด,born,TRUE,Thai::vocab,1773410107364,Basic (+Audio) & reversed,nilsen,[sound:google-b7f64943-2b2ffe3a-116e1f9e-47ddc98c-b132b0a2.mp3],,,,,,,,,,,,
เพียง,only,TRUE,Thai::vocab,1773410107365,Basic (+Audio) & reversed,nilsen,[sound:google-59999586-eff619fb-fe166804-19bbacb4-55152be0.mp3],,,,,,,,,,,,
อาจ,may,TRUE,Thai::vocab,1773410107366,Basic (+Audio) & reversed,nilsen,[sound:google-d4acca09-cc194afc-6b5d2034-ca216220-f1013284.mp3],,,,,,,,,,,,
ต่อไป,next,TRUE,Thai::vocab,1773410107367,Basic (+Audio) & reversed,nilsen,[sound:google-75f9d11b-19996b34-dace3c95-ecf7635d-8460c469.mp3],,,,,,,,,,,,
เปลี่ยน,change,TRUE,Thai::vocab,1773410107368,Basic (+Audio) & reversed,nilsen,[sound:google-a4d5eac8-e5f23747-bb8958ce-d829b5a5-4735b0d1.mp3],,,,,,,,,,,,
ต่าง,different,TRUE,Thai::vocab,1773410107369,Basic (+Audio) & reversed,nilsen,[sound:google-fa53086f-eb8d4793-2554fafb-95da6fca-65db45f8.mp3],,,,,,,,,,,,
แห่ง,location; place; spot,TRUE,Thai::vocab,1773410107370,Basic (+Audio) & reversed,nilsen,[sound:google-e8e01044-c8085c0f-45ae0789-31623a75-d4def93e.mp3],,,,,,,,,,,,
สำหรับ,for,TRUE,Thai::vocab,1773410107371,Basic (+Audio) & reversed,nilsen,[sound:google-f8e274c2-4d8b468a-bbedbb8f-0186b383-7c9955ff.mp3],,,,,,,,,,,,
นอก,out,TRUE,Thai::vocab,1773410107372,Basic (+Audio) & reversed,nilsen,[sound:google-7d0ed383-891ab447-0c0d33ab-88eb03dc-9018e1df.mp3],,,,,,,,,,,,
ด้าน,side,TRUE,Thai::vocab,1773410107373,Basic (+Audio) & reversed,nilsen,[sound:google-094edc0d-659b1772-1c2fba0e-161ff1d7-6b50a0e4.mp3],,,,,,,,,,,,
ทรง,"style, hairdo",TRUE,Thai::vocab,1773410107374,Basic (+Audio) & reversed,nilsen,[sound:google-9dd6eb8c-72262f8e-bd00aac2-bc3fc831-e8508aeb.mp3],,,,,,,,,,,,
นำ,lead,TRUE,Thai::vocab,1773410107375,Basic (+Audio) & reversed,nilsen,[sound:google-7f151c7d-741d0932-8a878a9a-c00b1a89-cf2b7501.mp3],,,,,,,,,,,,
เท่านั้น,only,TRUE,Thai::vocab,1773410107376,Basic (+Audio) & reversed,nilsen,[sound:google-7297f713-17375560-0ae4ed7c-4adfaae5-e52c812a.mp3],,,,,,,,,,,,
สามารถ,be able,TRUE,Thai::vocab,1773410107377,Basic (+Audio) & reversed,nilsen,[sound:google-f6bf55f0-a17b305f-17a3d12c-c5f43918-07c6596c.mp3],,,,,,,,,,,,
เรียก,call,TRUE,Thai::vocab,1773410107378,Basic (+Audio) & reversed,nilsen,[sound:google-ccca25de-c9946ab7-812e3c46-d58c9f32-0371e1a8.mp3],,,,,,,,,,,,
ชื่อ,name,TRUE,Thai::vocab,1773410107379,Basic (+Audio) & reversed,nilsen,[sound:google-47f8b20a-0a14f4d0-2099e787-5ff69c3c-bae69608.mp3],,,,,,,,,,,,
ประเทศ,country,TRUE,Thai::vocab,1773410107380,Basic (+Audio) & reversed,nilsen,[sound:google-9e0aaa04-629e6ebb-fd2e4f82-e15a69f7-57418296.mp3],,,,,,,,,,,,
ภาพ,image,TRUE,Thai::vocab,1773410107381,Basic (+Audio) & reversed,nilsen,[sound:google-34482d78-9cbefd22-3ffffc97-eba6c704-c06b8e56.mp3],,,,,,,,,,,,
นอกจาก,in addition to,TRUE,Thai::vocab,1773410107382,Basic (+Audio) & reversed,nilsen,[sound:google-9de60802-d794bae1-78be6b09-81836964-89ddea16.mp3],,,,,,,,,,,,
ได้รับ,receive,TRUE,Thai::vocab,1773410107383,Basic (+Audio) & reversed,nilsen,[sound:google-8e67134a-5419696f-9fb4cf41-a3103a9c-eda44556.mp3],,,,,,,,,,,,
เดิม,original; before,TRUE,Thai::vocab,1773410107384,Basic (+Audio) & reversed,nilsen,[sound:google-a704d7e9-843082a9-ec38b14a-39d86e87-c8a2c13e.mp3],,,,,,,,,,,,
ฝ่าย,party; side,TRUE,Thai::vocab,1773410107385,Basic (+Audio) & reversed,nilsen,[sound:google-8eff88fb-1ce50c40-91a6b6b0-f679985d-9387cfc7.mp3],,,,,,,,,,,,
ส่ง,send,TRUE,Thai::vocab,1773410107386,Basic (+Audio) & reversed,nilsen,[sound:google-aec9fa86-16f0f21d-b8bf93b7-eec3deb6-573438d3.mp3],,,,,,,,,,,,
ที่อยู่,address,TRUE,Thai::vocab,1773410107387,Basic (+Audio) & reversed,nilsen,[sound:google-bae2000e-073b4406-d445629b-a5614c2b-d43c998a.mp3],,,,,,,,,,,,
แม้,even; &amp;nbsp;though; if; provided,TRUE,Thai::vocab,1773410107388,Basic (+Audio) & reversed,nilsen,[sound:google-b2bd1b2c-827c7449-63b1dab8-b861fabc-def5ba9f.mp3],,,,,,,,,,,,
ปัญหา,problem,TRUE,Thai::vocab,1773410107389,Basic (+Audio) & reversed,nilsen,[sound:google-a81551d9-ccea83b0-4f3cc75c-2cc1f528-1608ff0c.mp3],,,,,,,,,,,,
จริง,real,TRUE,Thai::vocab,1773410107390,Basic (+Audio) & reversed,nilsen,[sound:google-c550d988-ccc8be4a-4dc9c490-45fee9bb-4daefa7b.mp3],,,,,,,,,,,,
สร้าง,create,TRUE,Thai::vocab,1773410107391,Basic (+Audio) & reversed,nilsen,[sound:google-c347fb5b-73e02072-fff85861-c2000d3f-b0ba1ef4.mp3],,,,,,,,,,,,
ร่วม,join,TRUE,Thai::vocab,1773410107392,Basic (+Audio) & reversed,nilsen,[sound:google-ab804e11-9ba81846-8c5fcd26-fd317df2-694b8584.mp3],,,,,,,,,,,,
เช่น,like,TRUE,Thai::vocab,1773410107393,Basic (+Audio) & reversed,nilsen,[sound:google-ccd279e9-d1251d44-91656a89-721f498a-4b4d1bc7.mp3],,,,,,,,,,,,
หนังสือ,book,TRUE,Thai::vocab,1773410107394,Basic (+Audio) & reversed,nilsen,[sound:google-0d25bd20-87040cc0-7f161ce1-32ec060c-84cad22a.mp3],,,,,,,,,,,,
ละ,each,TRUE,Thai::vocab,1773410107395,Basic (+Audio) & reversed,nilsen,[sound:google-f2ec0a9d-4c4a1aa7-c5e0aefc-639b7877-03b9004e.mp3],,,,,,,,,,,,
ท่าน,you (polite),TRUE,Thai::vocab,1773410107396,Basic (+Audio) & reversed,nilsen,[sound:google-411c2b13-12539644-74adc12e-a429871b-7f1b8200.mp3],,,,,,,,,,,,
เครื่องซักผ้า,washing machine ,TRUE,Thai::vocab,1764894057650,Basic (+Audio) & reversed,,[sound:hypertts-20feddacfa12a24398ec4e8362ca51e168b3919b3f16da2e42dfab06.mp3],,,,,,,,,,,,
เตารีด,iron (appliance) ,TRUE,Thai::vocab,1764894169882,Basic (+Audio) & reversed,,[sound:hypertts-b7174b381135491d5bc2568aa06254b4d8f3ae8d0b621262c1fc1de0.mp3],,,,,,,,,,,,
"""นอนหงาย""",Lie face up,FALSE,Thai::~phrases,1764980822860,Basic (+Audio) & reversed,,[sound:hypertts-fee98f77c93951eeb23fcd4a79696dfd5c4e3a4a10f267f2cdeca509.mp3],,,,,,,,,,,,
"""นอนคว่ำ""",Lie face down ,FALSE,Thai::~phrases,1764980866473,Basic (+Audio) & reversed,,[sound:hypertts-08d33fe5d0389c686e3cc21b6ef8425ba4760124879e200dad86456f.mp3],,,,,,,,,,,,
ฉลาม,shark,TRUE,Thai::vocab,1765322532227,Basic (+Audio) & reversed,,[sound:hypertts-755f73290404191fac47164a670cdba9735dbff4d8847bd833463330.mp3],,,,,,,,,,,,
ปลาวาฬ,whale ,TRUE,Thai::vocab,1765322578726,Basic (+Audio) & reversed,,[sound:hypertts-4c13031d428d77d6c6d0222abf3e3740be51b162a6ce36110c509116.mp3],,,,,,,,,,,,
โลมา,dolphin ,TRUE,Thai::vocab,1765322669638,Basic (+Audio) & reversed,,[sound:hypertts-52b9ad1a0331cf960ed854852298ba33166d9bbca6e69065903a7e91.mp3],,,,,,,,,,,,
แกะ,sheep,TRUE,Thai::vocab,1765586004517,Basic (+Audio) & reversed,,[sound:hypertts-29f4151216ddfbfbb56101f5f66f84e3651aef1536071799d7c99e79.mp3],,,,,,,,,,,,
แปรงสีฟัน,toothbrush ,TRUE,Thai::vocab,1765862058654,Basic (+Audio) & reversed,,[sound:hypertts-c7f751d8bf5a34464227664eede0d76f2792ca95982bcbcdc80da130.mp3],,,,,,,,,,,,
ยาสีฟัน,toothpaste ,TRUE,Thai::vocab,1765862165080,Basic (+Audio) & reversed,,[sound:hypertts-8a4443a7545bb196b587beaf21bbf3b386f51e64a25c37e7f55ad5e1.mp3],,,,,,,,,,,,
โคมไฟ,lamp; lantern (portable lamp),TRUE,Thai::vocab,1765862259280,Basic (+Audio) & reversed,,[sound:hypertts-c49dc8a4ddabc2d191ee6fb8cf425545afce899390d24300940d7012.mp3],,,,,,,,,,,,
"""นอนดึก""",stay up,FALSE,Thai::~phrases,1766211205068,Basic (+Audio) & reversed,,[sound:hypertts-093388205416d6fc7aac96847c9ee506b82b9bbd38f352675c1513c9.mp3],,,,,,,,,,,,
กุญแจ,key,TRUE,Thai::vocab,1766294292648,Basic (+Audio) & reversed,,[sound:hypertts-6134f5e76b9c08ae7df444329d99067b5eef86c73e13bbe29fc4f7a0.mp3],,,,,,,,,,,,
เปรียบเทียบ,compare ,TRUE,Thai::vocab,1768029514512,Basic (+Audio) & reversed,,[sound:hypertts-776863bcae4d36b05e0cea4234a45f35a243c436d94480b4cc07e02c.mp3],,,,,,,,,,,,
ห้องสมุด,library ,TRUE,Thai::vocab,1768029715161,Basic (+Audio) & reversed,,[sound:hypertts-20ae97c99a239d34d704e02a5e9977c4d35f0802cc8fc1af14975d1e.mp3],,,,,,,,,,,,
สมุดแผนที่,atlas ,TRUE,Thai::vocab,1768029788651,Basic (+Audio) & reversed,,[sound:hypertts-6ec7cbf53191c4d62025bb2271c573f4dc40805839d3e410d29ca44c.mp3],,,,,,,,,,,,
ถุงมือ,glove,TRUE,Thai::vocab,1768200167005,Basic (+Audio) & reversed,,[sound:hypertts-7ca4201e7e7b659843ae07eec8d3e02cc722066ba618e12ae883c843.mp3],,,,,,,,,,,,
กระเป๋าเดินทาง,suitcase ,TRUE,Thai::vocab,1768455479961,Basic (+Audio) & reversed,,[sound:hypertts-bc76cee1da8f95ab2a04badfd60937f350899343f86ecbce2a78bd45.mp3],,,,,,,,,,,,
ข้าม,traverse (cross); <br><br>cross (e.g. street); <br><br>go across (get across),TRUE,Thai::vocab,1768973008742,Basic (+Audio) & reversed,,[sound:hypertts-48b07cd15b855547200f6dd933c2b1588c8ebfdd6937db19b37d64a4.mp3],,,,,,,,,,,,
ทางข้ามถนน,crosswalk ,TRUE,Thai::vocab,1768973099670,Basic (+Audio) & reversed,,[sound:hypertts-9a68324d449956f6035b217e5e0382cfce9b0b39e37e2a699ec506e7.mp3],,,,,,,,,,,,
สะพานข้ามแม่น้ำแคว,The Bridge Over the River Kwai ,TRUE,Thai::vocab,1768973244245,Basic (+Audio) & reversed,,[sound:hypertts-3bdec410a0f0b4d125f6d86a2a71e4fd3cac793b0ee619537f164a48.mp3],,,,,,,,,,,,
"""ข้ามสะพานไป""",cross the bridge,FALSE,Thai::~phrases,1768973373998,Basic (+Audio) & reversed,,[sound:hypertts-64a6ac708689fb2fc9d41355b15174682bae13a317efbb1a6ed9ee66.mp3],,,,,,,,,,,,
น้ำมัน,"oil, gas, gasoline, petrol; <br><br>fat (oil); <br><br>fuel (petrol, gasoline)",TRUE,Thai::vocab,1769058716170,Basic (+Audio) & reversed,,[sound:hypertts-bc4d4098d7fd9230310ba73d1f6c815a8d4080ecbf949c6ea1f375fc.mp3],,,,,,,,,,,,
น้ำมันหมู,lard,TRUE,Thai::vocab,1769058821210,Basic (+Audio) & reversed,,[sound:hypertts-1a6b8ba3e0cd8268352a53b98d49f0e7afb4cbc78b341cb7a15bb1b2.mp3],,,,,,,,,,,,
น้ำมันพืช,vegetable oil ,TRUE,Thai::vocab,1769058867157,Basic (+Audio) & reversed,,[sound:hypertts-304650031606de1cbce11470afaec3c9b88e0e1f98f84048dd160793.mp3],,,,,,,,,,,,
"""อย่ามาหาข้อแก้ตัว""","""Don't come looking for excuses""<br>(No more excuses)",FALSE,Thai::~phrases,1769145581221,Basic (+Audio),,[sound:hypertts-0723f383fc31f2332374e702363545a651df167b3449ccff81cd3c0f.mp3],,,,,,,,,,,,
แม่น้ำ,river,TRUE,Thai::vocab,1769236203157,Basic (+Audio) & reversed,,[sound:hypertts-9d4d669f32781f253ebb64839fbb4f694d427b58b5db5641f8b486b7.mp3],,,,,,,,,,,,
หนังสือเดินทาง,passport ,TRUE,Thai::vocab,1769236461541,Basic (+Audio) & reversed,,[sound:hypertts-8ebf4e7ea2161ced2a581bce3f1f1c21b23ac628ee6a7587dc7047bb.mp3],,,,,,,,,,,,
สนาม,"lawn; <br><br>court (e.g. basketball); <br><br>grounds, park (field); <br><br>yard (ground, field); <br><br>field (grounds)",TRUE,Thai::vocab,1769236741599,Basic (+Audio) & reversed,,[sound:hypertts-8448b70f9c1417ca617d6f4585c0b070a93f43bc0a3696d4329a305c.mp3],,,,,,,,,,,,
นักหนา,extremely (very much),TRUE,Thai::vocab,1769492896836,Basic (+Audio),,[sound:hypertts-f5e94bea5bb576cb69662aed2d2cb53e259156436616442beeb08f94.mp3],,,,,,,,,,,,
อาชีพ,occupation / career / profession,TRUE,Thai::vocab,1769579163238,Basic (+Audio) & reversed,,[sound:hypertts-b31318f334df2107af1c4c3dbaf03f3f0f368cabc67da8564969a375.mp3],,,,,,,,,,,,
สิงโต,lion,TRUE,Thai::vocab,1769664753544,Basic (+Audio) & reversed,,[sound:hypertts-d6daf04a2c0458946f93c5ac8a4561305aeb7f249c5dc0f3f042ff8a.mp3],,,,,,,,,,,,
กวาง,deer,TRUE,Thai::vocab,1769753899990,Basic (+Audio) & reversed,,[sound:hypertts-8c9484a387ae1bceb16892b65c7b16d595f002cc85c4bfd73d73f6ef.mp3],,,,,,,,,,,,
มหาสมุทร,ocean ,TRUE,Thai::vocab,1769835957316,Basic (+Audio) & reversed,,[sound:hypertts-efd02dc92631058ee3255df29d5eb8711bf7206782b2f2321f2fc124.mp3],,,,,,,,,,,,
น่าเกลียด,ugly (displeasing); <br><br>deformed (ugly),TRUE,Thai::vocab,1769923358630,Basic (+Audio) & reversed,,[sound:hypertts-9a9a8023dd37e833043623947b00d935e541436b2c15473bf4d0b3dd.mp3],,,,,,,,,,,,
แมลงปอ,dragonfly ,TRUE,Thai::vocab,1769923454448,Basic (+Audio) & reversed,,[sound:hypertts-361b1616e0e89b51a12345b7fdc8c159b03194719dfcb6eb34c7c235.mp3],,,,,,,,,,,,
วิศวกร,engineer ,TRUE,Thai::vocab,1770010505553,Basic (+Audio) & reversed,,[sound:hypertts-b90b70d00e8149de6288a4c7b8778e9481b2054f999dd157b363d033.mp3],,,,,,,,,,,,
นักบิน,pilot ,TRUE,Thai::vocab,1770010552169,Basic (+Audio) & reversed,,[sound:hypertts-ce08ea98e7c538947a8cdaccb0237f7c1ab1c3c69075923a261c4517.mp3],,,,,,,,,,,,
นัก,"man<br><br>person (individual, human) ",TRUE,Thai::vocab,1770093416876,Basic (+Audio) & reversed,,[sound:hypertts-0c6b29a68a7fe52b8e6984bc8e463a7db9b216e41cfcb463446e2c2b.mp3],,,,,,,,,,,,
นักแปล,translator ,TRUE,Thai::vocab,1770093616612,Basic (+Audio) & reversed,,[sound:hypertts-b35da458934e24423bd88fa16ede8fb1e52c14bd53ecac5552b7fd32.mp3],,,,,,,,,,,,
นักข่าว,"reporter (journalist)<br><br>anchorman (news reporter)<br><br>journalist, press",TRUE,Thai::vocab,1770181537495,Basic (+Audio) & reversed,,[sound:hypertts-8b32735f93fd5dd1507e094c28e2f68122986279befb38512f378bd5.mp3],,,,,,,,,,,,
หมายเลข,number ,TRUE,Thai::vocab,1770357906509,Basic (+Audio) & reversed,,[sound:hypertts-b79286ff8754c5d92b0e3e84a23bb070f6ac8e3c79d5535e7f23b9eb.mp3],,,,,,,,,,,,
"""เด็กผู้ชายคนนี้คือลูกชายของผม""",This boy is my son,FALSE,Thai::~phrases,1770443084711,Basic (+Audio) & reversed,,[sound:hypertts-f73af03a43a72095ef5ad910be1e482835941b8a3ced6a919e6d82a6.mp3],,,,,,,,,,,,
นักเต้น,dancer,TRUE,Thai::vocab,1770443515370,Basic (+Audio) & reversed,,[sound:hypertts-afacbc5aa836ec0b5321134cc996f088682a6af25e7842c3bde772dc.mp3],,,,,,,,,,,,
นักร้อง,singer,TRUE,Thai::vocab,1770443572068,Basic (+Audio) & reversed,,[sound:hypertts-f9321273efaff2267e4843af680c3cf84ed3929c9df99824e2f0394d.mp3],,,,,,,,,,,,
นักแสดง,actor ,TRUE,Thai::vocab,1770443675760,Basic (+Audio) & reversed,,[sound:hypertts-db4971eea072d2649947957b53349cd9fecb03faf053030953c5dd82.mp3],,,,,,,,,,,,
"""เมื่อตะกี้""",Just now <br>(more formal/full version),FALSE,Thai::~phrases,1770965528112,Basic (+Audio) & reversed,,[sound:hypertts-cfa475c2f887d9ff5d23abc255b9fcf4aaa3bbd36c6341b8d526c2d6.mp3],,,,,,,,,,,,
ปู่ย่า,grandparents (paternal) ,FALSE,Thai,1771041637070,Basic (+Audio) & reversed,,[sound:hypertts-c1339e64b29e6deeeb95273f2bfe35c9cfda8b67ef8fa2a0236d3864.mp3],,,,,,,,,,,,
ตายาย,grandparents (maternal) ,TRUE,Thai::vocab,1771041691255,Basic (+Audio) & reversed,,[sound:hypertts-d67fc253c7826415f52d97fced09e5b72413eb823fe5e41bb7094581.mp3],,,,,,,,,,,,
วันแม่แห่งชาติ,National Mother's Day,TRUE,Thai::vocab,1771132335715,Basic (+Audio) & reversed,,[sound:hypertts-f144f565870726fb2f8dc3e8e640825128281bdd4edb82eb4da5295a.mp3],,,,,,,,,,,,
เหรียญ,coin,TRUE,Thai::vocab,1771647776782,Basic (+Audio) & reversed,,[sound:hypertts-d19b2319270edd99b3fdc181684c49b668d9abc0cbc5589351bde585.mp3],,,,,,,,,,,,
บัตรเครดิต,credit card ,TRUE,Thai::vocab,1771647847113,Basic (+Audio) & reversed,,[sound:hypertts-0ebc31eaefc0671c6515eff834e03843aefa9bd4521934f1db4f60b5.mp3],,,,,,,,,,,,
ไปรษณีย์,post office ,FALSE,Thai,1771648757032,Basic (+Audio) & reversed,,[sound:hypertts-78eb9d035b4e006b5baff77a0c99824bbe637ce28d95d579cf81ddbe.mp3],,,,,,,,,,,,
ผสม,[to] mix<br><br>mixed,TRUE,Thai::vocab,1771664427943,Basic (+Audio) & reversed,,[sound:hypertts-b9c4b30280e51df5ebb93b1c9231a6ac1a72589a9b3ad37ff78ac634.mp3],,,,,,,,,,,,
"""ส่วนประกอบสำคัญ""",main ingredient(s) ,FALSE,Thai::~phrases,1771665302210,Basic (+Audio) & reversed,,[sound:hypertts-5c65a387a625cae4afc1873e2638efe67a064b7a4051ce2bbad163c8.mp3],,,,,,,,,,,,
ชาวบ้าน,villager;<br><br>folk (villagers),TRUE,Thai::vocab,1772254576142,Basic (+Audio) & reversed,,[sound:hypertts-f58d4ddb3727769dcd29557e1c9ce36a19adb4486710c054916a354c.mp3],,,,,,,,,,,,
"""เอามา""",Bring it (to me),FALSE,Thai::~phrases,1772288864311,Basic (+Audio) & reversed,mytextbook,[sound:hypertts-f47a59d9eaa8795ad76e85c8782632b234a3da1895d6a730d6460107.mp3],,,,,,,(Take + Come),,,,,
"""เอาไป""",Take it (away),FALSE,Thai::~phrases,1772288864312,Basic (+Audio) & reversed,mytextbook,[sound:hypertts-4e128b82680d6c0f03647e9aa2f3aa8dd6ad0468edb269e1d62b39da.mp3],,,,,,,(Take + Go),,,,,
"""ส่งไป""",Send it (out/away),FALSE,Thai::~phrases,1772288864313,Basic (+Audio) & reversed,mytextbook,[sound:hypertts-dbad77b7929c73b7c7059c6398a70e04e2be9efb9b7a9390acaff50b.mp3],,,,,,,(Send + Go),,,,,
"""เดินเข้ามา""",Walk in (towards the speaker),FALSE,Thai::~phrases,1772288864314,Basic (+Audio) & reversed,mytextbook,[sound:hypertts-69e1de471ffae8d8867a70160d222468ab57e29f5d40f249f5dbf6f5.mp3],,,,,,,(Send + Enter + Come),,,,,
"""วิ่งออกไป""",Run out (away from the speaker),FALSE,Thai::~phrases,1772288864315,Basic (+Audio) & reversed,mytextbook,[sound:hypertts-c921281d63dc96e130be2521f9339472e568195413e8aff2810144a3.mp3],,,,,,,(Run + Out + Go),,,,,
"""หยิบมา""",Pick it up and bring it here,FALSE,Thai::~phrases,1772288864316,Basic (+Audio) & reversed,mytextbook,[sound:hypertts-8eab39a44080327bdbc87a17e757944010f07ce73965ca52122cd4ae.mp3],,,,,,,(Pick up + Come),,,,,
"""ยกไป""",Carry it away (heavy object),FALSE,Thai::~phrases,1772288864317,Basic (+Audio) & reversed,mytextbook,[sound:hypertts-f60b42e26fca15d7e508747632cf611a6ac4ad42434eee13598891be.mp3],,,,,,,(Lift/Carry + Go),,,,,
"""ขับรถมา""",Drove here,FALSE,Thai::~phrases,1772288864318,Basic (+Audio) & reversed,mytextbook,[sound:hypertts-ef84a50b7f6880543c41518416a1cda88bf558a2e59b1c34569d9769.mp3],,,,,,,(Drive car + Come),,,,,
"""ขี่ไป""",Rode away (bike/ motorcycle),FALSE,Thai::~phrases,1772288864319,Basic (+Audio) & reversed,mytextbook,[sound:hypertts-59be46c53c1d169cc3a5bd766625967094129485074ebcf7c5767350.mp3],,,,,,,(Ride + Go),,,,,
"""พามา""",Brought (a person/animal) here,FALSE,Thai::~phrases,1772288864320,Basic (+Audio) & reversed,mytextbook,[sound:hypertts-fdc2baffbac47085fdf0c19ccf7a11e4f8cc747904acd10b4e64a8ad.mp3],,,,,,,(Lead/Escort + Come),,,,,
"""พาไป""",Took (a person/animal) there/away<br>,FALSE,Thai::~phrases,1772288864321,Basic (+Audio) & reversed,mytextbook,[sound:hypertts-9445c473c2448452949a8722de97ba45291e680a9caa10b0d27e3fb4.mp3],,,,,,,(Lead/Escort + Go),,,,,
"""กลับมา""",Come back,FALSE,Thai::~phrases,1772288864322,Basic (+Audio) & reversed,mytextbook,[sound:hypertts-08a9ccd655df93c0b80b247d3fb0c4cd062bef51cf0a0d709cb23990.mp3],,,,,,,(Return + Come),,,,,
"""กลับไป""",Go back,FALSE,Thai::~phrases,1772288864323,Basic (+Audio) & reversed,mytextbook,[sound:hypertts-d4cc6e4a1fe7680543dd41d1083f1a5af07d202c239ee88ea00f16fa.mp3],,,,,,,(Return + Go),,,,,
"""เดินขึ้นไป""",Walk up (away from speaker),FALSE,Thai::~phrases,1772288864324,Basic (+Audio) & reversed,mytextbook,[sound:hypertts-573ff74c65417f325bc5309e6d7dae8a314a893243f808882a102f0b.mp3],,,,,,,(Walk + Up + Go),,,,,
"""ลงมา""",Come down (towards speaker),FALSE,Thai::~phrases,1772288864325,Basic (+Audio) & reversed,mytextbook,[sound:hypertts-a8e48c81bc73dbc303dcb6f89b4605196d930b4ba6e571c5c5a902b7.mp3],,,,,,,(Down + Come),,,,,
"""นอนไม่หลับ""",Can't get to sleep,FALSE,Thai::~phrases,1772288864326,Basic (+Audio) & reversed,mytextbook,[sound:hypertts-45c0b4af52e93848fe23b9e6e6671419946e56e5074bf820c80aca76.mp3],,,,,,,(Lie down + Negative Sleep/Close eyes),,,,,
"""หลับไม่ลง""",Can't fall asleep ,FALSE,Thai::~phrases,1772288864327,Basic (+Audio) & reversed,mytextbook,[sound:hypertts-ae8b317d92489d5d812b99ef0ef85a2cd2d506e087882e4a4c5614c7.mp3],,,,,,,(Sleep + Negative Down—implies anxiety/stress),,,,,
"""นอนหลับ""",Fell asleep,FALSE,Thai::~phrases,1772288864328,Basic (+Audio) & reversed,mytextbook,[sound:hypertts-a245f291f0733674cdbd35977990831c339b90944008e426aa3d3075.mp3],,,,,,,(Lie down + Sleep),,,,,
"""นอนไม่ไหว""",Can't stay in bed anymore,FALSE,Thai::~phrases,1772288864329,Basic (+Audio) & reversed,mytextbook,[sound:hypertts-7cd918c82a95af2c909e29531d0091beb2ed7cb4e7f4ad885ddb2cc4.mp3],,,,,,,(Lie down + Negative Endurance),,,,,
"""หลับลึก""",Fast asleep / Deep sleep,FALSE,Thai::~phrases,1772288864330,Basic (+Audio) & reversed,mytextbook,[sound:hypertts-1eb9c03b10ae7bd94197662fa3081b946c57b45430287b6d95258718.mp3],,,,,,,(Sleep + Deep),,,,,
"""หลับปุ๋ย""",Sleeping soundly,FALSE,Thai::~phrases,1772288864331,Basic (+Audio) & reversed,mytextbook,[sound:hypertts-0160d93bdee114f8428e563f176b21f612a5e64fa2c9e3cef5e6ba42.mp3],,,,,,,(Sleep + Soundly),,,,,
"""ตื่นขึ้นมา""",Woke up,FALSE,Thai::~phrases,1772288864332,Basic (+Audio) & reversed,mytextbook,[sound:hypertts-94ca08aa2f6214e271b059beac87fbd5941b4fec7be27f88c701e9ce.mp3],,,,,,,(Wake + Up + Come),,,,,
"""นอนต่อ""",Go back to sleep,FALSE,Thai::~phrases,1772288864333,Basic (+Audio) & reversed,mytextbook,[sound:hypertts-05f46362cd476fa8325f3e0244b0cc0cd260ad208694791cfce60c16.mp3],,,,,,,(Lie down + Continue),,,,,
