Front,Back,Audio,rank,noteId,tags
ปลื้ม,pleased; delighted,[sound:google-fba3e50d-964cff2e-671525e5-c1625fdb-f65f05b6.mp3],3318,1399818771289,
ผง,powder,[sound:google-dd465e87-44729bdc-18333efe-b3af5752-70879ff8.mp3],3319,1399818771290,
ก้าวร้าว,aggressive; offensive,[sound:google-087d1700-77abe2da-86cecdbb-1af05a38-0164c3ba.mp3],3320,1399818771291,
ปูน,mortar; lime,[sound:google-de8eb57d-b404430d-f3c640d3-25b82e0e-261280a7.mp3],3321,1399818771292,
เอว,waist,[sound:google-12f7906a-6af4f2f1-849ce644-3e606d55-07bf6496.mp3],3322,1399818771293,
มนต์,spell; formula,[sound:google-bb0078f0-bf5bff93-c4c80f0d-4a006d04-9d72a828.mp3],3323,1399818771294,
ก๋วยเตี๋ยว,noodles,[sound:google-a4ca1f17-2ee41633-678db2ec-ab009729-b60e0bd6.mp3],3324,1399818771295,
ตอนต้น,first part,[sound:google-4bb6d126-546e8b90-1212f76a-91eb5c0e-29984e4a.mp3],3325,1399818771296,
ชุ่ม,moist,[sound:google-be5767a9-53c2e591-70ee98f2-be70bcae-1f4656be.mp3],3326,1399818771297,
เพลิน,enjoy; be absorbed,[sound:google-0d5f954e-88097d79-f5a70ac3-eb9665c1-4dbe3ec6.mp3],3327,1399818771298,
ภริยา,wife,[sound:google-aec00c7a-cace7617-79d9e949-393b02be-751e4e95.mp3],3328,1399818771299,
ละก็,then,[sound:google-5e0a676d-2ba62ede-0991d86c-83780df2-535ec620.mp3],3329,1399818771300,
แขนง,small branch,[sound:google-d311d63e-e291bd8c-cd63ecc7-799cbe72-970c45bd.mp3],3330,1399818771301,
ผอม,thin,[sound:google-5dad32af-3be641e0-9a142369-25816be7-4aae2a80.mp3],3331,1399818771302,
สบู่,soap,[sound:google-11bc3af4-5bea65a7-8a07a94a-2badccd7-d94d2e6c.mp3],3332,1399818771303,
จุดเด่น,prominent point,[sound:google-c28420be-d0cc8c3d-c816d97e-f3f53c75-8ea9d48f.mp3],3333,1399818771304,
เซียน,great master; wizard,[sound:google-733ec490-57b52951-7578abc0-ea7912eb-2b173232.mp3],3334,1399818771305,
คิดค้น,invent; search,[sound:google-8005e5a0-6f9ee39f-1af46daf-381b7e12-d6d047d2.mp3],3335,1399818771306,
ใช้สอย,spend; use,[sound:google-7679f768-cd4dd999-9c7eb1d1-bf2fa741-61e3ab14.mp3],3336,1399818771307,
พันปี,millennial,[sound:google-dcb222f0-cd8ff358-c2f11bc9-9fa9bdea-03cf9b20.mp3],3337,1399818771308,
ทนายความ,lawyer,[sound:google-9e4c40d1-0edcc882-001f767a-e54cf305-2ab6d4c5.mp3],3338,1399818771309,
ลุ่ม,low; low lying,[sound:google-5a002adc-286aa725-320f3abc-dabeb029-867a88a8.mp3],3339,1399818771310,
ต้นแบบ,prototype,[sound:google-a99cc06b-9467f77f-e34e5c69-49e1f59b-9cf6780b.mp3],3340,1399818771311,
ตามลำพัง,alone; by oneself,[sound:google-84fe1510-917f7f0a-0c39618b-d1a319b3-ade1b58e.mp3],3341,1399818771312,
ผู้สื่อข่าว,correspondent; reporter; journalist,[sound:google-00c47c20-e95b568a-977e950f-c516bb75-7068b071.mp3],3342,1399818771313,
คุณวุฒิ,qualification; competence; ability,[sound:google-5d2d9538-d5845981-83817341-3770f9a4-3320cf7a.mp3],3343,1399818771314,
วิกฤติ,crisis,[sound:google-6cb2d18e-4aaee15f-17cf3611-3c1e1bfe-b9629d68.mp3],3344,1399818771315,
ตู้เย็น,refrigerator,[sound:google-c1c3918b-6a7c8ce7-313e9eb9-43097ba2-e402cc27.mp3],3345,1399818771316,
เจ้าพนักงาน,official; government official,[sound:google-c5ae9f36-1f4c9919-a1e058dd-c3f1ffda-dfe05ab6.mp3],3346,1399818771317,
ไว้ใจ,trust,[sound:google-94332aac-7a99bc2f-c7c628fc-79140485-0f401251.mp3],3347,1399818771318,
แม่ค้า,shopkeeper,[sound:google-fb4b4772-bc350464-5d3764ec-bfcd688a-6c0e565c.mp3],3348,1399818771319,
บาดแผล,wound,[sound:google-643f2c40-cd4f08d2-667730e0-fe0632a3-22c2a7fa.mp3],3349,1399818771320,
พก,carry,[sound:google-c2af724c-f59408ef-1d7ff4f3-144e221b-82df0f40.mp3],3350,1399818771321,
แชมป์,champion,[sound:google-c4846cd7-2b145df9-fe4b10f1-779711a0-4f9ed3f5.mp3],3351,1399818771322,
เอ็ง,you,[sound:google-68f2737a-f6fc19b5-39241b75-88bc4588-3ce8e8ea.mp3],3352,1399818771323,
ชาญ,skilled; proficient,[sound:google-fb64573a-164a8908-1e37a162-478fb4d8-884b319e.mp3],3353,1399818771324,
สั่งการ,command; order; bid,[sound:google-6ca11cc0-08f52f22-832e080a-a9ed862d-bd240051.mp3],3354,1399818771325,
ระยะห่าง,interval; space; gap,[sound:google-547fb15e-49ddc0c1-f414ce82-9959cb3c-eb09c888.mp3],3355,1399818771326,
จิตรกรรม,painting; drawing,[sound:google-06571b02-6f391dd9-fa58636d-eb521f3a-ae3400ac.mp3],3356,1399818771327,
เยียวยา,care for; nurse,[sound:google-00f8b6ef-8afd88b3-4796e05c-edc463df-34ead471.mp3],3357,1399818771328,
ละเอียดอ่อน,delicate; touchy,[sound:google-226220e6-4aaf7766-100e5a42-7b3c46bc-15708f62.mp3],3358,1399818771329,
ตอ,stump; stub,[sound:google-988b21f0-55d3fcb5-ceee0d7a-32db51a6-2a770b6a.mp3],3359,1399818771330,
กำหนดการ,schedule,[sound:google-42204290-e62dc369-87466bc3-735f4d47-385ccdbe.mp3],3360,1399818771331,
เรียว,slender; fine,[sound:google-63d76e2b-1c3892ff-111c71a3-e865d33e-3c229799.mp3],3361,1399818771332,
อิสรภาพ,freedom,[sound:google-4fe5cde7-378ee058-36f0985b-bdb15aae-c52d78cd.mp3],3362,1399818771333,
วิธีคิด,way of thinking,[sound:google-9c01b6e0-82e0d42d-9c7153cf-e7904089-7f18f6ce.mp3],3363,1399818771334,
บอกกล่าว,notify; inform,[sound:google-94bc32c5-3b321512-91ac3f9c-8a1d2a6e-a4dd9f98.mp3],3364,1399818771335,
แวดวง,circle,[sound:google-6e0bfc63-065b1573-8d7ca1f2-90b821cf-246462e1.mp3],3365,1399818771336,
หมึก,ink,[sound:google-a0e1e8de-8aaac7a7-94b43ba2-22a52437-7dd29814.mp3],3366,1399818771337,
ตับ,liver,[sound:google-339f3598-1333b317-2c86b85d-9aeec14b-3a945940.mp3],3367,1399818771338,
เคมี,chemical,[sound:google-0d45059b-63e0ba73-fe49c251-74a3c294-8c03d508.mp3],3368,1399818771339,
ขี้เกียจ,lazy; idle,[sound:google-6c045293-2de0cd23-7d1c6479-7067ae78-4ee00dca.mp3],3369,1399818771340,
ตื่นตัว,be awakened to; be alert,[sound:google-e1a6f9b1-592dbf5a-4fc2c863-0657605e-31df6bdc.mp3],3370,1399818771341,
ช่อ,bouqet; cluster; bunch,[sound:google-1b051afc-030b3cd2-5d3bb2be-ee505bfb-dccddcc9.mp3],3371,1399818771342,
ฤดูกาล,season,[sound:google-bee12af3-958b53c7-4d7be34a-e5d4ae01-16c58415.mp3],3372,1399818771343,
ผีเสื้อ,butterfly,[sound:google-1b101fba-343aa7d4-9b0dca1e-1c0d07a6-93bf727b.mp3],3373,1399818771344,
ท่วม,flood; inundate,[sound:google-0ac18098-e641cea0-71f938c9-181fabba-f58403e3.mp3],3374,1399818771345,
ดัชนี,index; list,[sound:google-715444fd-7f4faca9-38ca4d5d-4657b9a3-6ecabbfc.mp3],3375,1399818771346,
แถลง,state; declare; announce,[sound:google-9254c43e-efef4f5d-707237fe-726955de-6e13a396.mp3],3376,1399818771347,
ซึ้ง,impress; be effective,[sound:google-9a0fb79f-52a93a22-f2d26534-4932d4b2-e4a360f9.mp3],3377,1399818771348,
ยีน,gene,[sound:google-241b5435-8391dde1-05e509cd-b6f8db4e-238e3741.mp3],3378,1399818771349,
เถียง,argue; dispute; debate,[sound:google-1b484463-aa324bd0-59319fa9-bc594d7b-2e86bf68.mp3],3379,1399818771350,
หน้าอก,chest,[sound:google-ec7dab35-e659e244-eb08d6c2-657f23fa-e5705232.mp3],3380,1399818771351,
ทุบ,smash; pound,[sound:google-f8cd8a2d-c289ba79-2533c176-3b2de784-8021f7ff.mp3],3381,1399818771352,
การเรียนการสอน,teaching; education,[sound:google-abd18bb4-47de50d0-24f72e43-c9a08a28-3c023f2b.mp3],3382,1399818771353,
นางสาว,Ms.,[sound:google-148bcc62-a70f14ee-d790a3f2-68414a77-9c2e7296.mp3],3383,1399818771354,
ไพศาล,vast; wide,[sound:google-a3fab42c-41c4ab27-42c8019a-befafd5c-f77a860d.mp3],3384,1399818771355,
เทียบเท่า,be equal to,[sound:google-c26ecf7a-dd1cd6d8-7164acbf-d0420d52-3fc32292.mp3],3385,1399818771356,
มิด,tightly; concealed,[sound:google-88650b7e-db5e8245-f1efb441-4b73f5a3-8983e282.mp3],3386,1399818771357,
ซีก,piece; section; part,[sound:google-dedd2e5c-c60c5366-29359d62-d496ad83-4915d51e.mp3],3387,1399818771358,
ผ่อง,bright,[sound:google-571dae13-a7a131ab-c1b0fd6a-4a6bed74-09ee6792.mp3],3388,1399818771359,
จุดอ่อน,weakness; weak point,[sound:google-417fe2fe-08a88f42-88ce1726-38a70a1b-64ac8b1b.mp3],3389,1399818771360,
ไปรษณีย์,post; mail,[sound:google-36dca512-86dffbd8-fb6da97c-3b4d5b13-401431bc.mp3],3390,1399818771361,
หากิน,make a living; earn a living,[sound:google-4dc5277e-33927b36-3ee1e988-1c8da54c-3d285c63.mp3],3391,1399818771362,
หวัด,common cold,[sound:google-4c07c19a-92a1ed7a-1e71899d-704bc737-49bb5489.mp3],3392,1399818771363,
สมา,apologize,[sound:google-388d4710-33529636-87469dc8-7813b8da-01eccf97.mp3],3393,1399818771364,
อันดี,good piece,[sound:google-95846ba6-ada25d7c-5272d528-c3faea2f-96e6e92b.mp3],3394,1399818771365,
นิติบุคคล,corporation; juristic entity,[sound:google-f8d59455-e028237a-1ffb62cc-3b929ee3-8e6dbb59.mp3],3395,1399818771366,
เฒ่า,old; aged,[sound:google-a4266f97-3b08d25d-0a0446bf-fe369fcd-86bc60dc.mp3],3396,1399818771367,
ดวงจันทร์,moon,[sound:google-ba9f57cc-f543dfd6-4501017b-5d06ffcd-80ed5614.mp3],3397,1399818771368,
ผู้เสียหาย,sufferer; the injured,[sound:google-c23343dd-1cea0ebd-53256836-c127168b-c399cc50.mp3],3398,1399818771369,
สงเคราะห์,support; assist,[sound:google-70086228-940b6eb1-30f660b0-f8d8a76d-68691c42.mp3],3399,1399818771370,
พารา,town; city,[sound:google-fd50ec1a-c05e695d-81d77aee-7cdfa90f-78409ba1.mp3],3400,1399818771371,
หมอก,fog,[sound:google-6488a643-1509bb67-21591b7e-21265f5f-f4b4479e.mp3],3401,1399818771372,
คนขาย,vendor; seller,[sound:google-6622cbe1-cf97d85f-818f1a49-c46271af-a9b1923f.mp3],3402,1399818771373,
ไอน้ำ,steam,[sound:google-02716727-44a75f77-0b14d1a6-73aedf7c-dcd1c409.mp3],3403,1399818771374,
เสียบ,insert,[sound:google-939402d3-816ad231-b6772d38-5b2d68c7-23542c07.mp3],3404,1399818771375,
ยับยั้ง,restrain,[sound:google-185eea3b-13bd0eee-1f3d357d-c5f338cc-c2a4aac2.mp3],3405,1399818771376,
พจน์,word; speech,[sound:google-2a9188c6-332363b6-f42267af-73f7919f-cdbc70b7.mp3],3406,1399818771377,
เลขานุการ,secretary,[sound:google-991781d2-0df0e5f0-04966af8-7236fe18-156eae66.mp3],3407,1399818771378,
สาด,splash; lash; dash,[sound:google-55be6819-7ef9659a-11aa8d02-eb26e2fb-fa75c95e.mp3],3408,1399818771379,
โขง,mekong river; stinking,[sound:google-81c5bbb7-6572ff84-5eacdc4c-15dd861e-39b0f9f9.mp3],3409,1399818771380,
อายุความ,prescription; limitation,[sound:google-1087a313-e5be4893-a7f0fca8-9e84966b-6d096c26.mp3],3410,1399818771381,
เต้นรำ,dance,[sound:google-5b3d04ed-638af4fe-e8280ac5-53d50659-e4eab3a6.mp3],3411,1399818771382,
เป็นอันขาด,certainly,[sound:google-ce538161-fe3b6177-3c0b2c99-59309bbb-0269ecfb.mp3],3412,1399818771383,
วาท,words; speech; utterance,[sound:google-05d922ce-6a426e8d-e7ac8fab-3a85f07c-0d3706c5.mp3],3413,1399818771384,
กาง,spread out; strech out,[sound:google-f7bcd871-2ee8e33c-48e62697-5c1ced32-cafb33b7.mp3],3414,1399818771385,
ขาดทุน,lose money; lose investment,[sound:google-68e4a3ff-72fb008d-c4c28688-6b3094eb-9a1b6cb1.mp3],3415,1399818771386,
คุณย่า,grandmother,[sound:google-0e6dde8f-56b8523c-2a9fa9cc-fc64c8e2-41feacc4.mp3],3416,1399818771387,
เป,slanted,[sound:google-6ec14b39-6c8bacbf-84d27a5e-dd5056fc-c2c4c710.mp3],3417,1399818771388,
นุ่มนวล,gentle; delicate,[sound:google-a3774684-78667b3e-74c478a1-055c4f81-5de43a34.mp3],3418,1399818771389,
ข้อหา,charge; allegation; accusation,[sound:google-72d64005-942fe17f-7a847601-79def6d2-2e396a30.mp3],3419,1399818771390,
ที่ระลึก,souvenir; token,[sound:google-36216d58-956444db-d971a0a9-4e9ab37c-3e6dcde6.mp3],3420,1399818771391,
มานะ,persistence; perserverance,[sound:google-45124660-6fcbc6e0-3d45d7bf-e4d69034-badfd371.mp3],3421,1399818771392,
กิเลส,desires; sensuality; lust,[sound:google-7397e843-c43860f3-d3862e79-5457630f-661d1b55.mp3],3422,1399818771393,
ปริญญา,academic degree,[sound:google-9ab031fb-3bcba74a-68b24e74-c55df98e-9cd5986c.mp3],3423,1399818771394,
หาเสียง,campaign,[sound:google-e8e256e6-0ac9901c-39d400ab-73d92e1f-44188058.mp3],3424,1399818771395,
แว่น,glasses; slice,[sound:google-63ba4694-e2d824e4-6fc80226-d1fb43b8-6f0bbdac.mp3],3425,1399818771396,
พาหนะ,vehicle,[sound:google-2faa8cff-88b4029d-961a0fa3-bd0e4588-8b4b4347.mp3],3426,1399818771397,
ประมุข,leader; chief,[sound:google-afbe6d68-18db4ed6-f5c6f6cf-29c51b92-414a49d5.mp3],3427,1399818771398,
เครื่องแบบ,uniform,[sound:google-9efa8bfb-0e9dbb3c-65c7d82c-51ef6a3f-cb473485.mp3],3428,1399818771399,
สหประชาชาติ,United Nations,[sound:google-c8d738f6-63bcfc9b-e38cd54f-e5c6e69f-dc4a9d6c.mp3],3429,1399818771400,
ศิลา,stone; rock,[sound:google-c69fa7e4-c544cc6c-290f6014-258a5ec5-0bfb98a6.mp3],3430,1399818771401,
จุดมุ่งหมาย,aim; intention; purpose,[sound:google-62d71dd6-2c032186-07ad57aa-db3bd8d3-b43adc87.mp3],3431,1399818771402,
หวั่นไหว,shaken,[sound:google-43ddaa16-2ea1d590-cee16460-10c9f25e-eebe746e.mp3],3432,1399818771403,
เด่นชัด,be clear; be obvious,[sound:google-fa672782-048c987d-86fef3e8-56377be2-c8300241.mp3],3433,1399818771404,
แบรนด์,brand,[sound:google-dbf97465-4e6382b2-44769c89-e463f0a3-47d2750c.mp3],3434,1399818771405,
เฮีย,elder brother,[sound:google-57216939-c0fd63eb-8ebcbd06-c42eecc2-cfb49c30.mp3],3435,1399818771406,
นายอำเภอ,sheriff,[sound:google-09ef9a45-609a4ec0-fae16d76-453417bb-4e7a8be5.mp3],3436,1399818771407,
เนิน,mound; knoll,[sound:google-2fbe31c6-24dcf811-ad27703d-d54d4058-655a59f0.mp3],3437,1399818771408,
เขิน,shallow; high and dry,[sound:google-edfe893a-dc50f5d9-491b5289-e10a1781-385fbacc.mp3],3438,1399818771409,
ดุจ,the same as; like,[sound:google-94c07377-7972167a-09f3ea17-f87bae69-7a65a0c3.mp3],3439,1399818771410,
โดยสิ้นเชิง,completely; entirely,[sound:google-de5ab0da-c058d91e-36f20687-5a041b20-1969c310.mp3],3440,1399818771411,
ซ่อมแซม,repair,[sound:google-7fe1b373-27d62835-663e5080-aa5b8fa7-ae1eb37f.mp3],3441,1399818771412,
ข้อเสีย,disadvantage,[sound:google-bcd2170d-93d53785-b9798722-b02dc572-7b8e5d2c.mp3],3442,1399818771413,
สวัสดิ์,happiness,[sound:google-f0347f0a-d938b6da-3ba78a69-c2b85834-f25d54a5.mp3],3443,1399818771414,
ผู้เฒ่า,elder; old person,[sound:google-e67a566a-0bf388db-71e6e060-1681dd27-4eb078d7.mp3],3444,1399818771415,
พึงพอใจ,satisfy,[sound:google-929ea794-7c473a27-0734c316-68986f33-fa079611.mp3],3445,1399818771416,
เป็นกลาง,neutral; impartial,[sound:google-8476a294-0db74035-be2f40d8-66de6dff-20779252.mp3],3446,1399818771417,
พยากรณ์,forecast,[sound:google-35784373-6cfe25e0-3949f9ce-a21deade-62d5301b.mp3],3447,1399818771418,
เอย,the end,[sound:google-9174f6d9-5ff0b279-534c3eb7-7aa26471-5280fa45.mp3],3448,1399818771419,
จีบ,flirt,[sound:google-f4128ca5-0ff46773-d9878e5f-ba8f9132-1fa6cf91.mp3],3449,1399818771420,
ทัศน์,view; scene,[sound:google-85c4573b-14f5965f-00299cc9-66b5e5eb-e52229df.mp3],3450,1399818771421,
เตรียมพร้อม,be ready; get ready,[sound:google-4cd99345-d8e3ac0f-d60610ca-ffaa2045-b5374b6c.mp3],3451,1399818771422,
พรมแดน,border,[sound:google-d3f89371-8acefd15-9945e6fc-95e047f5-3f338394.mp3],3452,1399818771423,
รอน,cut; sever,[sound:google-13dfd9d6-00742b4b-805a74ae-1cc639f2-d81b11a5.mp3],3453,1399818771424,
หรู,elegant; fancy,[sound:google-8397d9c7-71c38adf-2fbc5d6c-45944a79-8e2fd28d.mp3],3454,1399818771425,
โลภ,greed,[sound:google-f1079eff-06cbe880-fa2ef34f-16c8e156-f5e2e171.mp3],3455,1399818771426,
ปฐม,first; primary; intitial,[sound:google-29750623-274bdd40-c4fdf39a-76f1b2c2-24700131.mp3],3456,1399818771427,
ฝืน,act against; og against,[sound:google-1bc815b3-8290b3a8-64d6b9ff-14fcd2e7-a8daa68c.mp3],3457,1399818771428,
ยืดหยุ่น,stretch; expand,[sound:google-c95bb47a-e6aada73-d66664ed-57e24d86-2f5a333e.mp3],3458,1399818771429,
สมรรถภาพ,capability; efficiency,[sound:google-d9635df4-7967c428-1fcf9871-ac9d1f81-9f57b8d7.mp3],3459,1399818771430,
แอ,young,[sound:google-e8326f5d-d416ae99-cf2f80eb-7e7ed192-9896dc53.mp3],3460,1399818771431,
ถ่ายทำ,shoot; file; make a movie,[sound:google-9bdb1e99-43f37169-7d24636c-dc555a47-c5be05cc.mp3],3461,1399818771432,
คึกคัก,be active,[sound:google-9b93fc19-aa5b01ac-2f7c6e3f-5ab76f7f-95f8f5d6.mp3],3462,1399818771433,
แปลกหน้า,strange,[sound:google-35c08d1e-42978104-65d20c7a-7710994e-20a48a98.mp3],3463,1399818771434,
สมัครใจ,voluntary,[sound:google-022f3e4a-3a66b571-0bcbf9dc-6a742cf3-4dd03791.mp3],3464,1399818771435,
ศิลป,art,[sound:google-34b707fa-2dcbb768-1807ba2b-a6b471e1-dbf8457a.mp3],3465,1399818771436,
พุ่ม,bush,[sound:google-4e0bb066-ab70e7c9-b23de912-fffd611d-a70954db.mp3],3466,1399818771437,
โดด,jump; leap,[sound:google-8a779396-f403c843-e1241e89-5a122be1-ed075f29.mp3],3467,1399818771438,
อิเล็กทรอนิกส์,electronics,[sound:google-df9fcf17-c94f561a-a5487b3f-14765209-0ebfa9cb.mp3],3468,1399818771439,
บาตร,monk's alms bowl,[sound:google-8328d9f5-5684c529-3abc956c-eee5ab12-23c4e6a8.mp3],3469,1399818771440,
อวยพร,wish well; bless,[sound:google-b493b14b-a148cd33-1441ca5a-0b5f95dc-2d2a3f42.mp3],3470,1399818771441,
นิกาย,sect; denomination,[sound:google-85ccfc8a-62a68fe5-5b2e8b98-955fcc4d-6ba86ac7.mp3],3471,1399818771442,
อึ้ง,be silent; be quit,[sound:google-7a564ea0-bdd22d78-c15953ef-58378f0d-c0e6ae28.mp3],3472,1399818771443,
พระองค์เจ้า,king's son born by a lesser concubine,[sound:google-685cbad0-120f60a4-31cf6ebf-62402540-593ff491.mp3],3473,1399818771444,
ลงตัว,complete; perfect; exactly,[sound:google-5e4f126a-020f0223-7093a0e3-f9392d95-7d28e3c5.mp3],3474,1399818771445,
กระโปรง,skirt,[sound:google-3dd03bef-0a23fa94-6c382602-5d3bf036-dcca6227.mp3],3475,1399818771446,
ปานกลาง,moderately; averagely,[sound:google-1dd47ce3-03e20fa2-3cdfc087-4e703ee1-affd4c6c.mp3],3476,1399818771447,
เกรด,grade,[sound:google-adc2e78a-3152d0cb-a354d3ee-fda85ab0-8d859f97.mp3],3477,1399818771448,
ราตรี,evening,[sound:google-8b6f0a62-a1033cf2-6f6c659a-8781d594-8429a45f.mp3],3478,1399818771449,
หาร,divide,[sound:google-3cda84c2-5c7095e6-0703cffa-b98b75db-612fd8cc.mp3],3479,1399818771450,
สิทธิมนุษยชน,human rights,[sound:google-9f549617-d134bac0-d193c789-a2d39e01-fda89a01.mp3],3480,1399818771451,
รับผิด,admit mistake; confess,[sound:google-02ed6636-9d5ac8e2-32d29d17-998f8e23-eb72517a.mp3],3481,1399818771452,
รู้อยู่,know; be aware,[sound:google-57ad03be-224ce67e-92e1fff9-7f8ba1f2-5f88454e.mp3],3482,1399818771453,
คลาสสิก,classical,[sound:google-663e7d12-8244d782-5ed56d3e-07610a4f-f32f834d.mp3],3483,1399818771454,
ไวน์,wine,[sound:google-529e71be-b6ee1d69-8d1a8c63-e3483da8-b1dd39c9.mp3],3484,1399818771455,
นึกคิด,ponder; consider,[sound:google-3d1a1fc4-38c39688-f3ecf12d-8dfed897-cc162023.mp3],3485,1399818771456,
กรอก,fill out; complete,[sound:google-293a241c-b6b07c73-81b290ae-444f305d-7ad99950.mp3],3486,1399818771457,
ถกเถียง,dispute,[sound:google-90405e9a-47afe2ab-3a91fab5-b520b03b-3e664756.mp3],3487,1399818771458,
